order_id,item_id,quantity
O03949,M0043,2
O04977,M0035,3
O01416,M0359,3
O00518,M0370,3
O03389,M0386,1
O03875,M0224,3
O02753,M0286,2
O01271,M0113,3
O02962,M0067,3
O04558,M0252,1
O03582,M0100,1
O01240,M0394,2
O04481,M0399,2
O04984,M0115,2
O02924,M0074,4
O04319,M0314,4
O00851,M0192,2
O02874,M0307,4
O02461,M0249,2
O03364,M0270,3
O04087,M0137,4
O02270,M0347,3
O02630,M0018,4
O01237,M0267,2
O00842,M0389,1
O01007,M0282,3
O00404,M0270,1
O04423,M0246,3
O03303,M0379,3
O02873,M0385,1
O02773,M0278,1
O00099,M0164,1
O00892,M0001,4
O03986,M0305,4
O02130,M0130,4
O03566,M0041,2
O03659,M0273,4
O03088,M0100,4
O02423,M0199,3
O01985,M0113,2
O02461,M0228,4
O02266,M0381,4
O01875,M0102,4
O04729,M0076,2
O03526,M0088,1
O00609,M0177,1
O01486,M0112,4
O02378,M0106,4
O02007,M0148,3
O00412,M0166,2
O00945,M0308,3
O00072,M0164,1
O02069,M0243,2
O03414,M0014,4
O04618,M0219,2
O04876,M0039,3
O02912,M0301,4
O03694,M0121,4
O03094,M0009,3
O04757,M0059,1
O03597,M0385,3
O03971,M0369,2
O03186,M0224,3
O01680,M0315,4
O04332,M0270,3
O04293,M0231,3
O04145,M0383,3
O02968,M0232,1
O02005,M0058,3
O02150,M0136,4
O00529,M0223,2
O04625,M0164,2
O02777,M0246,3
O03912,M0245,4
O02275,M0122,4
O01293,M0041,2
O01821,M0260,3
O04221,M0234,4
O03025,M0197,1
O00667,M0281,4
O02721,M0192,4
O04855,M0343,2
O01040,M0375,2
O04872,M0021,1
O00490,M0166,1
O02619,M0147,3
O00929,M0225,2
O03112,M0165,3
O02330,M0017,3
O04648,M0035,2
O02272,M0156,2
O02380,M0210,2
O03845,M0053,2
O01544,M0313,2
O02024,M0029,4
O02755,M0122,2
O03047,M0100,3
O03870,M0161,1
O04673,M0203,2
O04127,M0096,1
O04870,M0207,1
O04304,M0251,4
O02665,M0325,4
O04131,M0334,2
O03901,M0098,4
O03481,M0127,1
O04817,M0241,4
O01799,M0298,2
O03583,M0198,4
O00224,M0292,4
O04665,M0256,3
O02745,M0006,1
O02395,M0143,3
O00380,M0228,2
O04921,M0205,2
O04996,M0374,1
O00670,M0009,4
O01895,M0364,2
O01209,M0208,3
O01211,M0230,2
O02832,M0149,4
O01947,M0009,3
O02493,M0344,1
O02878,M0218,4
O00992,M0035,4
O03622,M0164,2
O04785,M0283,4
O01349,M0143,3
O04536,M0047,4
O00281,M0260,3
O00059,M0254,3
O02584,M0392,2
O04511,M0002,3
O01604,M0380,4
O02775,M0317,4
O01163,M0224,2
O03039,M0018,4
O00197,M0179,1
O01556,M0024,4
O04965,M0213,4
O01489,M0034,2
O04381,M0055,3
O03180,M0281,2
O04529,M0231,1
O01501,M0248,3
O01839,M0231,2
O00915,M0148,2
O02541,M0044,2
O03876,M0053,4
O01978,M0002,4
O01575,M0290,1
O04336,M0191,2
O00274,M0209,3
O04112,M0105,4
O04227,M0064,4
O03630,M0083,2
O04389,M0203,4
O02753,M0342,4
O00377,M0205,4
O03939,M0191,3
O04622,M0183,4
O01995,M0377,3
O02381,M0052,1
O02609,M0382,4
O03944,M0338,2
O02899,M0007,3
O00321,M0092,3
O04368,M0334,1
O00212,M0322,3
O02666,M0271,4
O01240,M0109,3
O03969,M0258,3
O02948,M0242,2
O00381,M0270,1
O01253,M0148,1
O00135,M0147,1
O03030,M0031,4
O02482,M0297,2
O00958,M0208,4
O00113,M0268,1
O03508,M0393,1
O00705,M0176,3
O03133,M0224,1
O01893,M0332,3
O00137,M0361,3
O03609,M0340,3
O00369,M0022,1
O02555,M0172,3
O00278,M0329,2
O01066,M0321,4
O00190,M0208,1
O03150,M0159,3
O01983,M0171,4
O02854,M0379,1
O01846,M0336,4
O01730,M0288,2
O03306,M0150,4
O01148,M0085,3
O02973,M0167,1
O03970,M0020,2
O01931,M0179,1
O02432,M0330,2
O02136,M0140,4
O03289,M0360,2
O04977,M0019,1
O00286,M0134,3
O01735,M0303,1
O02239,M0360,4
O04062,M0324,2
O02591,M0054,3
O00084,M0352,4
O00897,M0379,4
O00418,M0290,4
O01727,M0038,4
O00114,M0303,1
O03261,M0209,1
O01826,M0010,2
O04470,M0151,4
O04938,M0056,2
O04502,M0050,3
O00448,M0052,4
O02068,M0167,3
O03350,M0198,2
O03029,M0225,2
O00916,M0080,3
O01795,M0216,1
O01043,M0226,4
O04862,M0257,4
O03234,M0089,2
O04785,M0182,4
O04788,M0159,4
O02295,M0187,1
O04550,M0031,4
O00981,M0239,2
O01807,M0046,3
O04064,M0049,4
O00302,M0143,2
O03135,M0043,3
O02069,M0230,1
O03420,M0171,1
O02171,M0135,1
O03031,M0095,4
O02141,M0146,3
O04098,M0379,2
O04912,M0213,3
O03024,M0132,1
O04697,M0059,2
O03793,M0286,1
O02084,M0305,4
O03511,M0070,1
O04940,M0097,2
O03640,M0127,4
O02665,M0377,2
O02560,M0089,4
O03416,M0002,4
O02305,M0338,1
O02548,M0224,3
O02214,M0002,2
O03567,M0356,1
O01560,M0181,2
O02314,M0080,3
O02894,M0175,4
O00708,M0286,2
O01175,M0221,2
O00724,M0107,3
O01007,M0353,3
O02824,M0038,1
O04716,M0342,3
O02238,M0068,3
O01159,M0247,3
O00055,M0189,4
O04434,M0258,1
O04183,M0141,2
O00109,M0225,2
O03857,M0037,2
O03206,M0097,2
O02514,M0017,2
O01736,M0251,1
O02034,M0078,4
O03850,M0082,4
O02028,M0125,2
O03355,M0065,4
O03664,M0370,4
O03597,M0150,4
O02751,M0260,1
O04757,M0325,3
O03153,M0276,4
O03751,M0386,3
O04781,M0352,2
O04712,M0149,3
O04974,M0313,2
O00598,M0104,4
O04006,M0178,4
O01287,M0373,4
O03350,M0259,3
O04945,M0003,3
O01884,M0208,4
O03598,M0331,2
O01530,M0017,2
O00620,M0204,1
O01691,M0055,4
O03688,M0306,1
O02798,M0125,3
O00338,M0107,2
O01552,M0103,1
O02613,M0341,1
O04196,M0009,1
O03261,M0207,3
O04429,M0006,2
O02045,M0217,2
O04406,M0030,1
O04891,M0114,3
O01589,M0037,1
O02897,M0142,2
O04616,M0248,1
O02945,M0249,2
O02131,M0045,3
O04750,M0044,1
O03094,M0397,4
O00101,M0257,4
O01503,M0121,4
O02894,M0031,3
O03254,M0020,2
O03362,M0335,2
O01176,M0160,4
O04524,M0328,2
O01185,M0173,1
O04508,M0357,2
O03492,M0329,1
O02005,M0173,1
O03407,M0065,1
O00495,M0272,3
O00272,M0040,3
O03933,M0315,4
O00145,M0203,2
O04289,M0033,1
O04624,M0314,4
O02899,M0095,4
O04350,M0203,4
O03066,M0026,2
O03431,M0283,1
O03206,M0286,2
O00932,M0149,1
O03626,M0116,4
O01606,M0028,4
O00678,M0144,2
O04740,M0010,2
O00083,M0309,2
O00215,M0027,3
O03205,M0091,4
O00325,M0247,1
O01453,M0334,3
O04035,M0147,3
O03678,M0320,2
O00518,M0119,2
O03784,M0117,1
O02705,M0090,2
O04883,M0107,2
O01108,M0295,4
O01431,M0395,3
O02097,M0020,1
O02431,M0304,2
O04512,M0351,3
O04009,M0395,3
O02390,M0121,1
O04145,M0275,4
O02551,M0185,3
O03724,M0280,1
O00471,M0244,2
O02209,M0386,4
O01776,M0205,4
O04905,M0268,2
O03917,M0180,3
O02995,M0332,1
O02295,M0173,2
O04421,M0253,3
O00317,M0007,4
O03808,M0017,1
O01543,M0060,4
O01187,M0049,1
O01860,M0393,3
O04814,M0362,1
O02317,M0099,2
O01938,M0057,3
O03446,M0298,4
O02168,M0010,1
O00400,M0043,3
O03324,M0016,1
O01638,M0107,3
O01521,M0004,4
O01363,M0090,4
O00447,M0352,2
O00633,M0199,3
O01069,M0390,4
O03266,M0117,2
O00959,M0195,1
O02399,M0027,2
O01559,M0054,1
O00523,M0244,1
O03678,M0062,3
O02593,M0239,3
O00379,M0172,1
O04946,M0341,3
O00237,M0284,1
O04899,M0364,1
O00047,M0388,3
O03384,M0395,4
O01907,M0327,3
O01289,M0214,2
O02989,M0307,3
O00713,M0242,4
O01955,M0186,2
O02161,M0057,2
O00231,M0077,2
O04320,M0388,4
O03924,M0051,1
O03252,M0213,3
O03469,M0012,2
O02416,M0298,2
O01584,M0188,4
O03607,M0228,3
O00665,M0341,3
O04752,M0023,3
O03857,M0044,4
O02762,M0099,2
O01053,M0366,4
O04041,M0356,3
O01338,M0202,1
O02588,M0270,4
O04282,M0320,1
O03286,M0374,2
O00809,M0245,1
O02599,M0059,1
O00547,M0133,2
O02156,M0060,2
O02399,M0360,3
O02985,M0157,4
O03602,M0112,1
O01671,M0228,1
O03850,M0366,3
O00758,M0294,1
O03358,M0206,3
O02542,M0163,1
O04447,M0181,4
O00041,M0099,3
O00061,M0063,1
O04039,M0207,1
O03781,M0015,4
O00855,M0106,1
O00929,M0054,2
O03703,M0110,2
O00742,M0341,1
O03728,M0084,1
O02003,M0163,4
O04810,M0195,3
O03457,M0133,1
O00252,M0033,1
O02599,M0149,2
O03268,M0371,1
O03586,M0284,2
O02384,M0039,1
O03451,M0144,2
O02222,M0391,2
O02482,M0339,1
O01001,M0130,4
O02598,M0150,4
O03576,M0074,3
O04327,M0075,2
O01875,M0032,4
O02408,M0065,1
O00650,M0217,3
O03280,M0029,2
O04248,M0306,3
O00802,M0322,3
O01220,M0122,3
O03462,M0201,3
O01204,M0034,4
O02349,M0218,3
O02661,M0097,2
O00808,M0222,3
O04756,M0162,1
O03524,M0018,3
O02360,M0053,1
O01747,M0244,1
O01834,M0329,3
O03484,M0381,2
O00862,M0388,1
O04067,M0279,1
O03962,M0275,4
O04724,M0351,3
O03710,M0383,4
O00439,M0058,2
O00113,M0141,1
O02644,M0325,3
O02323,M0251,3
O04083,M0124,2
O02192,M0360,2
O03041,M0336,4
O02037,M0222,4
O00283,M0049,4
O04113,M0396,3
O01280,M0186,2
O00627,M0341,4
O02620,M0025,3
O00034,M0289,2
O03882,M0010,1
O00947,M0266,3
O03260,M0286,4
O02201,M0330,1
O02937,M0087,1
O02684,M0371,3
O00267,M0307,3
O03958,M0293,2
O04114,M0035,3
O03662,M0374,2
O03200,M0204,1
O03250,M0106,2
O02360,M0040,4
O00778,M0047,3
O02207,M0019,4
O01455,M0379,4
O04201,M0331,1
O04183,M0273,1
O03226,M0258,2
O00730,M0391,1
O01230,M0342,1
O03772,M0299,3
O04938,M0072,2
O01313,M0108,2
O00667,M0095,3
O03197,M0249,4
O01123,M0178,1
O01755,M0266,3
O03514,M0064,4
O01433,M0353,4
O00952,M0134,1
O01553,M0143,2
O04070,M0335,4
O01546,M0074,2
O02585,M0334,4
O01905,M0359,4
O02084,M0093,1
O02536,M0370,2
O00098,M0312,3
O01517,M0018,4
O04866,M0123,4
O02138,M0058,3
O04164,M0234,1
O02356,M0074,3
O00413,M0340,3
O04642,M0070,3
O01854,M0329,1
O04708,M0187,3
O04485,M0252,4
O04980,M0362,2
O03239,M0152,2
O04003,M0108,4
O04793,M0179,4
O01221,M0114,1
O03460,M0349,1
O01046,M0299,2
O00697,M0123,3
O00850,M0053,1
O01961,M0336,2
O00416,M0055,1
O03895,M0169,2
O03056,M0392,1
O01460,M0134,4
O04725,M0143,3
O00849,M0088,2
O01143,M0374,2
O01486,M0117,2
O00274,M0286,4
O02043,M0269,3
O03888,M0031,3
O01698,M0300,1
O02037,M0246,1
O04316,M0181,4
O04254,M0106,4
O01389,M0064,2
O00915,M0218,2
O01152,M0193,1
O04226,M0004,2
O03657,M0035,3
O00875,M0320,2
O00611,M0230,3
O02212,M0366,2
O04427,M0002,2
O03640,M0327,3
O03586,M0380,2
O04455,M0064,1
O01830,M0107,4
O00502,M0344,3
O04710,M0137,4
O01385,M0157,3
O02566,M0158,1
O03602,M0250,1
O00128,M0165,2
O02917,M0165,2
O01675,M0136,1
O01019,M0399,1
O04550,M0092,2
O04240,M0165,1
O01117,M0374,3
O04032,M0247,2
O02791,M0264,4
O02901,M0113,4
O00575,M0191,4
O02415,M0052,3
O01924,M0111,1
O03656,M0396,1
O03124,M0211,4
O04043,M0032,4
O01747,M0392,2
O00743,M0052,1
O03529,M0357,1
O00855,M0303,3
O02761,M0381,2
O00210,M0305,2
O04015,M0106,1
O01560,M0131,1
O01888,M0250,4
O00633,M0239,1
O01761,M0249,2
O00226,M0213,1
O04412,M0298,2
O00417,M0008,3
O03040,M0265,2
O00370,M0245,2
O00791,M0201,2
O02215,M0230,3
O01041,M0153,4
O04579,M0139,4
O01998,M0076,3
O02632,M0032,4
O02691,M0069,1
O02747,M0367,2
O03151,M0226,1
O01060,M0013,4
O01302,M0383,1
O02832,M0245,1
O01919,M0161,3
O00092,M0276,1
O04657,M0310,4
O04421,M0383,3
O02275,M0165,4
O02676,M0361,4
O04413,M0400,1
O03664,M0135,3
O01520,M0018,3
O02133,M0029,3
O00696,M0190,3
O03440,M0248,3
O00079,M0289,2
O00398,M0060,4
O04084,M0162,2
O00291,M0013,1
O01836,M0132,1
O02484,M0018,3
O04415,M0027,4
O03922,M0010,1
O02088,M0140,4
O02944,M0159,3
O00046,M0026,1
O00330,M0151,1
O00185,M0150,4
O02088,M0184,3
O03785,M0198,2
O02423,M0375,4
O02876,M0088,3
O03329,M0010,3
O04519,M0298,2
O02311,M0203,4
O01103,M0162,4
O03458,M0031,1
O01577,M0272,1
O03855,M0309,3
O00649,M0046,1
O01398,M0342,1
O03147,M0181,2
O03055,M0031,1
O03016,M0290,3
O04929,M0012,3
O01969,M0056,3
O00177,M0225,1
O04074,M0132,1
O03546,M0351,3
O03941,M0248,4
O01546,M0395,1
O00327,M0354,2
O01281,M0359,2
O00997,M0299,4
O03294,M0242,1
O01329,M0186,3
O03079,M0052,4
O04178,M0131,3
O02278,M0195,4
O02318,M0188,2
O02059,M0350,3
O00689,M0341,2
O01518,M0261,1
O00722,M0124,4
O01041,M0140,3
O04040,M0365,2
O04738,M0235,3
O04708,M0048,3
O02453,M0272,3
O00164,M0003,3
O03150,M0174,3
O03320,M0121,2
O02370,M0287,4
O04589,M0010,4
O01999,M0245,4
O03911,M0215,3
O04688,M0241,2
O03710,M0272,1
O02635,M0128,3
O01213,M0180,1
O04612,M0052,4
O01005,M0217,2
O04410,M0293,4
O02512,M0227,4
O03750,M0222,4
O03280,M0386,1
O00669,M0302,1
O04927,M0098,3
O01341,M0195,3
O01034,M0176,2
O00928,M0230,4
O04747,M0255,1
O04350,M0182,4
O03666,M0164,1
O00215,M0322,3
O03573,M0376,2
O04844,M0334,4
O03973,M0024,3
O02274,M0229,4
O03943,M0057,3
O00279,M0182,4
O03835,M0029,2
O02992,M0384,1
O00701,M0185,3
O02311,M0132,3
O00294,M0328,3
O03755,M0166,2
O03033,M0200,2
O04020,M0133,3
O04503,M0138,3
O02758,M0376,3
O03879,M0200,4
O01725,M0124,3
O02225,M0095,1
O02736,M0014,3
O01768,M0400,1
O03681,M0083,4
O03852,M0067,2
O03890,M0200,3
O04158,M0285,4
O00494,M0368,3
O01291,M0377,4
O03303,M0012,2
O03357,M0217,1
O01536,M0399,4
O03565,M0349,3
O02165,M0277,2
O04916,M0147,2
O02953,M0024,1
O03949,M0309,4
O00841,M0222,3
O01835,M0245,4
O03826,M0349,3
O01144,M0143,4
O00870,M0216,3
O04623,M0034,1
O03192,M0099,4
O04768,M0171,1
O03857,M0089,3
O04976,M0091,3
O00296,M0051,4
O04968,M0038,3
O03499,M0314,4
O04344,M0032,4
O04175,M0073,2
O00439,M0245,1
O00174,M0269,1
O01612,M0111,3
O04748,M0010,2
O01709,M0395,4
O02455,M0119,2
O03541,M0294,2
O02284,M0320,3
O00801,M0283,1
O00740,M0357,4
O04729,M0328,3
O00966,M0061,2
O04689,M0154,4
O02154,M0021,2
O00559,M0055,2
O04533,M0237,1
O02156,M0223,3
O04835,M0179,1
O00673,M0335,2
O00226,M0097,2
O04612,M0384,1
O03011,M0309,4
O03541,M0349,4
O04749,M0130,2
O01777,M0294,3
O01548,M0286,2
O03946,M0183,3
O01303,M0272,3
O03154,M0125,4
O03927,M0124,3
O04505,M0323,3
O00440,M0377,2
O00080,M0375,2
O03675,M0244,2
O00650,M0233,2
O00612,M0206,2
O02931,M0024,3
O02888,M0102,2
O03478,M0228,2
O02277,M0336,3
O04187,M0126,4
O01177,M0203,4
O03993,M0302,2
O04180,M0341,3
O04871,M0041,2
O04314,M0224,4
O01358,M0260,4
O03934,M0132,4
O04411,M0197,1
O00427,M0151,1
O03630,M0195,2
O04890,M0194,4
O02569,M0094,3
O00822,M0381,3
O03982,M0113,1
O04209,M0026,2
O00150,M0147,1
O02162,M0040,1
O03770,M0053,1
O01104,M0305,3
O02043,M0353,2
O03739,M0029,2
O03460,M0187,4
O04335,M0052,3
O03242,M0114,3
O02604,M0016,1
O04772,M0108,3
O01713,M0033,1
O00249,M0059,3
O04188,M0155,3
O03242,M0227,2
O00751,M0113,4
O00472,M0356,1
O00538,M0341,4
O02255,M0291,2
O00756,M0231,3
O03399,M0015,4
O01911,M0004,2
O00850,M0362,4
O01746,M0233,2
O01934,M0305,4
O00363,M0043,1
O00801,M0339,3
O04635,M0088,4
O01282,M0040,2
O01305,M0372,3
O00128,M0001,4
O00634,M0107,4
O02742,M0139,4
O03301,M0028,2
O02565,M0044,3
O02045,M0175,1
O02268,M0242,1
O00526,M0286,1
O00267,M0156,3
O00431,M0043,3
O01986,M0036,1
O04688,M0168,4
O00477,M0078,4
O03328,M0308,2
O02245,M0388,4
O03971,M0311,4
O03418,M0026,3
O02103,M0258,3
O03081,M0077,3
O03869,M0180,1
O02240,M0087,2
O02537,M0206,3
O00467,M0199,3
O04098,M0213,1
O04031,M0173,3
O00868,M0379,2
O04085,M0398,4
O00896,M0060,3
O04602,M0286,1
O03135,M0029,3
O04558,M0011,1
O04650,M0256,3
O02901,M0251,1
O04561,M0088,4
O04030,M0378,4
O02672,M0024,3
O02219,M0376,3
O00749,M0154,3
O01126,M0320,3
O01188,M0384,4
O04045,M0323,1
O04343,M0276,1
O02839,M0023,1
O02691,M0064,2
O03591,M0343,4
O01449,M0211,3
O03640,M0023,3
O01172,M0131,1
O03367,M0372,1
O02416,M0077,1
O03648,M0196,1
O03598,M0335,1
O00362,M0220,1
O02169,M0113,4
O02949,M0296,4
O01263,M0344,2
O04883,M0384,4
O03207,M0211,1
O00389,M0161,3
O00996,M0236,1
O02642,M0020,1
O04050,M0222,1
O00659,M0353,4
O02850,M0388,1
O04399,M0004,1
O03677,M0243,3
O01467,M0260,3
O03013,M0186,4
O03579,M0053,4
O03959,M0247,1
O03551,M0220,4
O01076,M0353,1
O04949,M0372,2
O01449,M0284,2
O02453,M0301,1
O02122,M0106,1
O04849,M0078,1
O02969,M0082,4
O01448,M0382,3
O03976,M0274,2
O01608,M0217,4
O02297,M0353,1
O04292,M0348,1
O01398,M0352,1
O02829,M0304,3
O02348,M0353,4
O03204,M0303,1
O00743,M0091,2
O02804,M0387,4
O01058,M0032,2
O03400,M0050,1
O04583,M0277,1
O01219,M0184,4
O00316,M0036,4
O01380,M0368,1
O03263,M0368,2
O03750,M0032,2
O03045,M0173,3
O00866,M0163,1
O03207,M0225,4
O00630,M0224,4
O01243,M0294,4
O02845,M0278,4
O01580,M0198,1
O01088,M0400,3
O01995,M0193,4
O01541,M0074,1
O01214,M0092,3
O02261,M0185,1
O04503,M0011,4
O02198,M0010,4
O04581,M0238,2
O04579,M0255,1
O04390,M0103,3
O00961,M0387,1
O00417,M0328,1
O03581,M0200,3
O04423,M0150,3
O01974,M0365,2
O00224,M0388,1
O02267,M0221,1
O01845,M0360,3
O03393,M0001,4
O00313,M0197,3
O04631,M0350,2
O03853,M0191,1
O02332,M0145,4
O00418,M0326,3
O04543,M0125,1
O02153,M0241,1
O01037,M0251,1
O01310,M0234,4
O02154,M0189,1
O01541,M0003,1
O02627,M0323,1
O00969,M0320,3
O04022,M0169,3
O03951,M0108,1
O04440,M0145,2
O03971,M0158,1
O03136,M0082,2
O04108,M0167,1
